RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220E-16
 N =  1380    M =  10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
 2373 2708     0     0  con    0  1.0E+00  1.1E-01  1.931E+01  2.357E+06
 2374 2709     0     0  con    0  1.0E+00  9.8E-02  2.328E+01  2.357E+06
 2375 2710     0     0  con    0  1.0E+00  1.5E-01  2.995E+01  2.357E+06
 2376 2711     0     0  con    0  1.0E+00  6.3E-02  1.597E+01  2.357E+06
 2377 2712     0     0  con    0  1.0E+00  1.3E-01  2.238E+01  2.357E+06
 2378 2713     0     0  con    0  1.0E+00  5.4E-02  1.724E+01  2.357E+06
 2379 2714     0     0  con    0  1.0E+00  1.6E-01  2.109E+01  2.357E+06
 2380 2715     0     0  con    0  1.0E+00  7.3E-02  1.789E+01  2.357E+06
 2381 2716     0     0  con    0  1.0E+00  6.9E-02  1.460E+01  2.357E+06
 2382 2717     0     0  con    0  1.0E+00  8.9E-02  1.559E+01  2.357E+06
 2383 2718     0     0  con    0  1.0E+00  8.5E-02  1.804E+01  2.357E+06
 2384 2719     0     0  con    0  1.0E+00  7.0E-02  1.660E+01  2.357E+06
 2385 2720     0     0  con    0  1.0E+00  5.3E-02  1.389E+01  2.357E+06
 2386 2721     0     0  con    0  1.0E+00  9.5E-02  1.712E+01  2.357E+06
 2387 2722     0     0  con    0  1.0E+00  5.0E-02  1.390E+01  2.357E+06
 2388 2723     0     0  con    0  1.0E+00  8.1E-02  1.390E+01  2.357E+06
 2389 2724     0     0  con    0  1.0E+00  4.3E-02  1.390E+01  2.357E+06
 2390 2725     0     0  con    0  1.0E+00  8.6E-02  1.543E+01  2.357E+06
 2391 2726     0     0  con    0  1.0E+00  3.5E-02  1.391E+01  2.357E+06
 2392 2727     0     0  con    0  1.0E+00  1.1E-01  1.598E+01  2.357E+06
 2393 2728     0     0  con    0  1.0E+00  7.3E-02  1.392E+01  2.357E+06
 2394 2729     0     0  con    0  1.0E+00  1.1E-01  1.529E+01  2.357E+06
 2395 2730     0     0  con    0  1.0E+00  9.5E-02  1.653E+01  2.357E+06
 2396 2731     0     0  con    0  1.0E+00  9.8E-02  1.843E+01  2.357E+06
 2397 2732     0     0  con    0  1.0E+00  5.6E-02  1.398E+01  2.357E+06
 2398 2733     0     0  con    0  1.0E+00  1.2E-01  1.800E+01  2.357E+06
 2399 2734     0     0  con    0  1.0E+00  9.7E-02  3.202E+01  2.357E+06
 2400 2735     0     0  con    0  1.0E+00  8.8E-02  1.428E+01  2.357E+06
 2401 2736     0     0  con    0  1.0E+00  1.3E-01  1.706E+01  2.357E+06
 2402 2737     0     0  con    0  1.0E+00  1.3E-01  1.591E+01  2.357E+06
 2403 2738     0     0  con    0  1.0E+00  1.6E-01  1.737E+01  2.357E+06
 2404 2739     0     0  con    0  1.0E+00  2.0E-01  1.495E+01  2.357E+06
 2405 2740     0     0  con    0  1.0E+00  3.8E-01  2.288E+01  2.357E+06
 2406 2741     0     0  con    0  1.0E+00  1.9E-01  2.078E+01  2.357E+06
 2407 2742     0     0  con    0  1.0E+00  2.6E-01  2.234E+01  2.357E+06
 2408 2743     0     0  con    0  1.0E+00  4.2E-01  2.184E+01  2.357E+06
 2409 2744     0     0  con    0  1.0E+00  6.1E-01  2.517E+01  2.357E+06
 2410 2745     0     0  con    0  1.0E+00  8.1E-01  2.737E+01  2.357E+06
 2411 2746     0     0  con    0  1.0E+00  1.1E+00  5.321E+01  2.357E+06
 2412 2747     0     0  con    0  1.0E+00  7.7E-01  3.433E+01  2.356E+06
 2413 2748     0     0  con    0  1.0E+00  1.2E+00  3.426E+01  2.356E+06
 2414 2749     0     0  con    0  1.0E+00  1.6E+00  3.696E+01  2.356E+06
 2415 2750     0     0  con    0  1.0E+00  2.6E+00  5.600E+01  2.356E+06
 2416 2751     0     0  con    0  1.0E+00  2.3E+00  4.361E+01  2.356E+06
 2417 2752     0     0  con    0  1.0E+00  5.6E+00  1.564E+02  2.356E+06
 2418 2754     0     0  con    1  4.2E-01  3.6E+00  1.023E+02  2.356E+06
 2419 2755     0     0  con    0  1.0E+00  1.9E+00  7.092E+01  2.356E+06
 2420 2756     0     0  con    0  1.0E+00  6.8E+00  1.041E+02  2.356E+06
 2421 2757     0     0  con    0  1.0E+00  1.2E+01  1.165E+02  2.356E+06
 2422 2758     0     0  con    0  1.0E+00  1.9E+01  1.420E+02  2.356E+06
 2423 2759     0     0  con    0  1.0E+00  3.5E+01  8.252E+02  2.355E+06
 2424 2760     0     0  con    0  1.0E+00  6.7E+01  6.123E+02  2.355E+06
 2425 2767     0     0  con    6  6.0E-01  6.5E+01  3.607E+02  2.351E+06
 2426 2771     0     0  con    3  7.8E-05  5.2E-02  3.612E+02  2.351E+06
 2427 2772     0     0  con    0  1.0E+00  2.6E+00  3.603E+02  2.350E+06
 2428 2773     0     0  con    0  1.0E+00  1.3E+00  1.880E+02  2.348E+06
 2429 2774     0     0  con    0  1.0E+00  2.0E+00  3.807E+02  2.347E+06
 2430 2775     0     0  con    0  1.0E+00  1.4E+00  2.356E+02  2.347E+06
 2431 2776     0     0  con    0  1.0E+00  7.8E-01  9.459E+01  2.347E+06
 2432 2777     0     0  con    0  1.0E+00  6.4E-01  7.609E+01  2.346E+06
 2433 2778     0     0  con    0  1.0E+00  5.8E-01  1.033E+02  2.346E+06
 2434 2779     0     0  con    0  1.0E+00  5.4E-01  7.682E+01  2.346E+06
 2435 2780     0     0  con    0  1.0E+00  4.5E-01  8.577E+01  2.346E+06
 2436 2781     0     0  con    0  1.0E+00  3.9E-01  7.801E+01  2.346E+06
 2437 2782     0     0  con    0  1.0E+00  3.6E-01  8.061E+01  2.346E+06
 2438 2783     0     0  con    0  1.0E+00  3.7E-01  6.599E+01  2.346E+06
 2439 2784     0     0  con    0  1.0E+00  4.2E-01  6.985E+01  2.346E+06
 2440 2785     0     0  con    0  1.0E+00  3.3E-01  7.460E+01  2.346E+06
 2441 2786     0     0  con    0  1.0E+00  6.3E-01  8.552E+01  2.346E+06
 2442 2787     0     0  con    0  1.0E+00  5.5E-01  9.979E+01  2.346E+06
 2443 2788     0     0  con    0  1.0E+00  4.6E-01  9.615E+01  2.346E+06
 2444 2789     0     0  con    0  1.0E+00  9.2E-01  1.961E+02  2.346E+06
 2445 2790     0     0  con    0  1.0E+00  4.2E-01  1.307E+02  2.346E+06
 2446 2791     0     0  con    0  1.0E+00  5.3E-01  1.069E+02  2.346E+06
 2447 2792     0     0  con    0  1.0E+00  6.8E-01  1.143E+02  2.346E+06
 2448 2793     0     0  con    0  1.0E+00  1.0E+00  2.136E+02  2.346E+06
 2449 2794     0     0  con    0  1.0E+00  6.2E-01  8.230E+01  2.346E+06
 2450 2795     0     0  con    0  1.0E+00  3.6E-01  4.858E+01  2.346E+06
 2451 2796     0     0  con    0  1.0E+00  2.1E-01  3.807E+01  2.346E+06
 2452 2798     0     0  con    1  2.6E-01  6.3E-02  2.573E+01  2.346E+06
 2453 2799     0     0  con    0  1.0E+00  1.2E-01  2.841E+01  2.346E+06
 2454 2800     0     0  con    0  1.0E+00  6.6E-02  1.603E+01  2.346E+06
 2455 2801     0     0  con    0  1.0E+00  7.3E-02  2.438E+01  2.346E+06
 2456 2802     0     0  con    0  1.0E+00  3.9E-02  1.319E+01  2.345E+06
 2457 2803     0     0  con    0  1.0E+00  4.1E-02  1.719E+01  2.345E+06
 2458 2804     0     0  con    0  1.0E+00  2.8E-02  1.699E+01  2.345E+06
 2459 2805     0     0  con    0  1.0E+00  2.9E-02  1.175E+01  2.345E+06
 2460 2806     0     0  con    0  1.0E+00  2.8E-02  1.257E+01  2.345E+06
 2461 2807     0     0  con    0  1.0E+00  3.2E-02  1.242E+01  2.345E+06
 2462 2808     0     0  con    0  1.0E+00  3.0E-02  1.488E+01  2.345E+06
 2463 2809     0     0  con    0  1.0E+00  2.0E-02  1.171E+01  2.345E+06
 2464 2810     0     0  con    0  1.0E+00  2.3E-02  1.387E+01  2.345E+06
 2465 2811     0     0  con    0  1.0E+00  2.1E-02  1.612E+01  2.345E+06
 2466 2812     0     0  con    0  1.0E+00  1.7E-02  1.433E+01  2.345E+06
 2467 2813     0     0  con    0  1.0E+00  3.8E-02  1.548E+01  2.345E+06
 2468 2814     0     0  con    0  1.0E+00  2.3E-02  1.313E+01  2.345E+06
 2469 2815     0     0  con    0  1.0E+00  2.3E-02  1.279E+01  2.345E+06
 2470 2816     0     0  con    0  1.0E+00  2.6E-02  1.468E+01  2.345E+06
 2471 2817     0     0  con    0  1.0E+00  2.8E-02  1.093E+01  2.345E+06
 2472 2818     0     0  con    0  1.0E+00  1.7E-02  1.189E+01  2.345E+06
 2473 2819     0     0  con    0  1.0E+00  1.5E-02  1.259E+01  2.345E+06
 2474 2820     0     0  con    0  1.0E+00  1.2E-02  8.984E+00  2.345E+06
 2475 2821     0     0  con    0  1.0E+00  1.8E-02  1.071E+01  2.345E+06
 2476 2822     0     0  con    0  1.0E+00  1.4E-02  1.054E+01  2.345E+06
 2477 2823     0     0  con    0  1.0E+00  1.6E-02  1.077E+01  2.345E+06
 2478 2824     0     0  con    0  1.0E+00  1.0E-02  9.959E+00  2.345E+06
 2479 2825     0     0  con    0  1.0E+00  1.1E-02  8.830E+00  2.345E+06
 2480 2826     0     0  con    0  1.0E+00  1.2E-02  1.133E+01  2.345E+06
 2481 2827     0     0  con    0  1.0E+00  1.5E-02  1.047E+01  2.345E+06
 2482 2828     0     0  con    0  1.0E+00  1.1E-02  9.707E+00  2.345E+06
 2483 2829     0     0  con    0  1.0E+00  1.1E-02  8.665E+00  2.345E+06
 2484 2830     0     0  con    0  1.0E+00  1.6E-02  1.006E+01  2.345E+06
 2485 2831     0     0  con    0  1.0E+00  7.1E-03  9.700E+00  2.345E+06
 2486 2832     0     0  con    0  1.0E+00  9.0E-03  1.046E+01  2.345E+06
 2487 2833     0     0  con    0  1.0E+00  8.3E-03  1.044E+01  2.345E+06
 2488 2834     0     0  con    0  1.0E+00  1.1E-02  9.601E+00  2.345E+06
 2489 2835     0     0  con    0  1.0E+00  1.0E-02  8.869E+00  2.345E+06
 2490 2836     0     0  con    0  1.0E+00  9.5E-03  8.610E+00  2.345E+06
 2491 2837     0     0  con    0  1.0E+00  8.2E-03  9.824E+00  2.345E+06
 2492 2838     0     0  con    0  1.0E+00  8.5E-03  1.097E+01  2.345E+06
 2493 2839     0     0  con    0  1.0E+00  7.1E-03  7.961E+00  2.345E+06
 2494 2840     0     0  con    0  1.0E+00  8.0E-03  8.969E+00  2.345E+06
 2495 2841     0     0  con    0  1.0E+00  9.1E-03  1.009E+01  2.345E+06
 2496 2842     0     0  con    0  1.0E+00  1.3E-02  9.601E+00  2.345E+06
 2497 2843     0     0  con    0  1.0E+00  9.6E-03  9.899E+00  2.345E+06
 2498 2844     0     0  con    0  1.0E+00  1.4E-02  1.006E+01  2.345E+06
 2499 2845     0     0  con    0  1.0E+00  8.1E-03  1.200E+01  2.345E+06
 2500 2846     0     0  con    0  1.0E+00  1.1E-02  9.159E+00  2.345E+06
 2501 2847     0     0  con    0  1.0E+00  1.2E-02  8.731E+00  2.345E+06
 2502 2848     0     0  con    0  1.0E+00  1.4E-02  9.610E+00  2.345E+06
 2503 2849     0     0  con    0  1.0E+00  1.1E-02  1.039E+01  2.345E+06
 2504 2850     0     0  con    0  1.0E+00  8.2E-03  9.274E+00  2.345E+06
 2505 2851     0     0  con    0  1.0E+00  1.8E-02  1.244E+01  2.345E+06
 2506 2852     0     0  con    0  1.0E+00  1.4E-02  1.188E+01  2.345E+06
 2507 2853     0     0  con    0  1.0E+00  2.1E-02  1.162E+01  2.345E+06
 2508 2854     0     0  con    0  1.0E+00  1.5E-02  1.047E+01  2.345E+06
 2509 2855     0     0  con    0  1.0E+00  1.0E-02  1.607E+01  2.345E+06
 2510 2856     0     0  con    0  1.0E+00  1.3E-02  1.561E+01  2.345E+06
 2511 2857     0     0  con    0  1.0E+00  1.1E-02  1.198E+01  2.345E+06
 2512 2858     0     0  con    0  1.0E+00  1.4E-02  8.318E+00  2.345E+06
 2513 2859     0     0  con    0  1.0E+00  1.7E-02  1.059E+01  2.345E+06
 2514 2860     0     0  con    0  1.0E+00  1.6E-02  1.232E+01  2.345E+06
 2515 2861     0     0  con    0  1.0E+00  1.9E-02  1.411E+01  2.345E+06
 2516 2862     0     0  con    0  1.0E+00  1.7E-02  1.136E+01  2.345E+06
 2517 2863     0     0  con    0  1.0E+00  1.6E-02  1.269E+01  2.345E+06
 2518 2864     0     0  con    0  1.0E+00  2.7E-02  9.978E+00  2.345E+06
 2519 2865     0     0  con    0  1.0E+00  3.8E-02  1.326E+01  2.345E+06
 2520 2866     0     0  con    0  1.0E+00  1.9E-02  1.156E+01  2.345E+06
 2521 2867     0     0  con    0  1.0E+00  1.6E-02  1.120E+01  2.345E+06
 2522 2868     0     0  con    0  1.0E+00  1.2E-02  1.032E+01  2.345E+06
 2523 2869     0     0  con    0  1.0E+00  3.1E-02  9.665E+00  2.345E+06
 2524 2870     0     0  con    0  1.0E+00  2.2E-02  9.826E+00  2.345E+06
 2525 2871     0     0  con    0  1.0E+00  2.2E-02  1.287E+01  2.345E+06
 2526 2872     0     0  con    0  1.0E+00  1.8E-02  1.143E+01  2.345E+06
 2527 2873     0     0  con    0  1.0E+00  1.3E-02  1.110E+01  2.345E+06
 2528 2874     0     0  con    0  1.0E+00  3.0E-02  1.078E+01  2.345E+06
 2529 2875     0     0  con    0  1.0E+00  2.9E-02  1.027E+01  2.345E+06
 2530 2876     0     0  con    0  1.0E+00  2.4E-02  1.063E+01  2.345E+06
 2531 2877     0     0  con    0  1.0E+00  3.7E-02  1.218E+01  2.345E+06
 2532 2878     0     0  con    0  1.0E+00  2.8E-02  1.231E+01  2.345E+06
 2533 2879     0     0  con    0  1.0E+00  3.0E-02  1.366E+01  2.345E+06
 2534 2880     0     0  con    0  1.0E+00  3.3E-02  1.132E+01  2.345E+06
 2535 2881     0     0  con    0  1.0E+00  3.4E-02  1.173E+01  2.345E+06
 2536 2882     0     0  con    0  1.0E+00  3.6E-02  1.632E+01  2.345E+06
 2537 2883     0     0  con    0  1.0E+00  5.4E-02  1.653E+01  2.345E+06
 2538 2884     0     0  con    0  1.0E+00  4.4E-02  1.228E+01  2.345E+06
 2539 2885     0     0  con    0  1.0E+00  5.0E-02  1.825E+01  2.345E+06
 2540 2886     0     0  con    0  1.0E+00  2.5E-02  1.386E+01  2.345E+06
 2541 2887     0     0  con    0  1.0E+00  2.7E-02  1.153E+01  2.345E+06
 2542 2888     0     0  con    0  1.0E+00  4.6E-02  1.391E+01  2.345E+06
 2543 2889     0     0  con    0  1.0E+00  5.7E-02  1.394E+01  2.345E+06
 2544 2890     0     0  con    0  1.0E+00  3.0E-02  1.088E+01  2.345E+06
 2545 2891     0     0  con    0  1.0E+00  5.7E-02  1.618E+01  2.345E+06
 2546 2892     0     0  con    0  1.0E+00  5.3E-02  1.427E+01  2.345E+06
 2547 2893     0     0  con    0  1.0E+00  4.4E-02  1.208E+01  2.345E+06
 2548 2894     0     0  con    0  1.0E+00  4.9E-02  1.299E+01  2.345E+06
 2549 2895     0     0  con    0  1.0E+00  5.7E-02  1.153E+01  2.345E+06
 2550 2896     0     0  con    0  1.0E+00  3.3E-02  1.322E+01  2.345E+06
 2551 2897     0     0  con    0  1.0E+00  7.7E-02  1.307E+01  2.345E+06
 2552 2898     0     0  con    0  1.0E+00  3.3E-02  1.232E+01  2.345E+06
 2553 2899     0     0  con    0  1.0E+00  5.0E-02  1.240E+01  2.345E+06
 2554 2900     0     0  con    0  1.0E+00  7.4E-02  1.508E+01  2.345E+06
 2555 2901     0     0  con    0  1.0E+00  3.8E-02  1.043E+01  2.345E+06
 2556 2902     0     0  con    0  1.0E+00  5.0E-02  1.244E+01  2.345E+06
 2557 2903     0     0  con    0  1.0E+00  7.9E-02  1.055E+01  2.345E+06
 2558 2904     0     0  con    0  1.0E+00  8.9E-02  1.324E+01  2.345E+06
 2559 2905     0     0  con    0  1.0E+00  6.0E-02  1.448E+01  2.345E+06
 2560 2906     0     0  con    0  1.0E+00  7.4E-02  1.312E+01  2.345E+06
 2561 2907     0     0  con    0  1.0E+00  1.0E-01  1.902E+01  2.345E+06
 2562 2908     0     0  con    0  1.0E+00  7.2E-02  1.941E+01  2.345E+06
 2563 2909     0     0  con    0  1.0E+00  1.1E-01  1.762E+01  2.345E+06
 2564 2910     0     0  con    0  1.0E+00  1.0E-01  1.697E+01  2.345E+06
 2565 2911     0     0  con    0  1.0E+00  6.7E-02  1.703E+01  2.345E+06
 2566 2912     0     0  con    0  1.0E+00  1.3E-01  1.562E+01  2.345E+06
 2567 2913     0     0  con    0  1.0E+00  1.4E-01  1.488E+01  2.345E+06
 2568 2914     0     0  con    0  1.0E+00  1.9E-01  1.274E+01  2.345E+06
 2569 2915     0     0  con    0  1.0E+00  1.8E-01  1.919E+01  2.345E+06
 2570 2916     0     0  con    0  1.0E+00  1.5E-01  1.588E+01  2.345E+06
 2571 2917     0     0  con    0  1.0E+00  2.9E-01  1.829E+01  2.345E+06
 2572 2918     0     0  con    0  1.0E+00  2.6E-01  2.342E+01  2.345E+06
 2573 2919     0     0  con    0  1.0E+00  3.3E-01  1.971E+01  2.345E+06
 2574 2920     0     0  con    0  1.0E+00  2.6E-01  1.866E+01  2.345E+06
 2575 2921     0     0  con    0  1.0E+00  4.2E-01  1.773E+01  2.345E+06
 2576 2922     0     0  con    0  1.0E+00  4.9E-01  2.292E+01  2.345E+06
 2577 2923     0     0  con    0  1.0E+00  7.2E-01  2.333E+01  2.345E+06
 2578 2924     0     0  con    0  1.0E+00  6.5E-01  1.808E+01  2.345E+06
 2579 2925     0     0  con    0  1.0E+00  1.3E+00  3.451E+01  2.345E+06
 2580 2926     0     0  con    0  1.0E+00  9.1E-01  2.869E+01  2.345E+06
 2581 2927     0     0  con    0  1.0E+00  1.5E+00  2.377E+01  2.345E+06
 2582 2928     0     0  con    0  1.0E+00  3.5E+00  4.557E+01  2.345E+06
 2583 2929     0     0  con    0  1.0E+00  2.5E+00  5.507E+01  2.345E+06
 2584 2930     0     0  con    0  1.0E+00  4.0E+00  5.258E+01  2.345E+06
 2585 2931     0     0  con    0  1.0E+00  6.7E+00  6.009E+01  2.345E+06
 2586 2932     0     0  con    0  1.0E+00  8.4E+00  6.969E+01  2.345E+06
 2587 2933     0     0  con    0  1.0E+00  1.9E+01  4.389E+02  2.345E+06
 2588 2934     0     0  con    0  1.0E+00  3.0E+01  5.105E+02  2.345E+06
 2589 2935     0     0  con    0  1.0E+00  2.3E+00  1.187E+02  2.345E+06
 2590 2936     0     0  con    0  1.0E+00  2.4E+00  1.241E+02  2.345E+06
 2591 2937     0     0  con    0  1.0E+00  4.4E+01  2.653E+02  2.344E+06
 2592 2938     0     0  con    0  1.0E+00  4.8E+01  5.238E+02  2.344E+06
 2593 2939     0     0  con    0  1.0E+00  5.4E+01  3.508E+02  2.344E+06
 2594 2940     0     0  con    0  1.0E+00  9.2E+01  2.873E+02  2.343E+06
 2595 2941     0     0  con    0  1.0E+00  1.0E+02  8.381E+02  2.342E+06
 2596 2942     0     0  con    0  1.0E+00  1.6E+02  3.542E+02  2.341E+06
 2597 2949     0     0  con    6  1.1E+00  3.4E+02  6.581E+02  2.332E+06
 2598 2952     0     0  con    2  2.3E-02  5.8E+00  3.144E+02  2.332E+06
 2599 2954     0     0  con    1  3.6E-01  7.1E+00  5.094E+02  2.330E+06
 2600 2955     0     0  con    0  1.0E+00  3.8E+00  5.043E+02  2.328E+06
 2601 2957     0     0  con    1  2.5E-01  4.0E+00  2.887E+02  2.327E+06
 2602 2958     0     0  con    0  1.0E+00  2.3E+00  3.216E+02  2.327E+06
 2603 2959     0     0  con    0  1.0E+00  3.5E+00  3.217E+02  2.326E+06
 2604 2960     0     0  con    0  1.0E+00  2.7E+00  1.342E+02  2.326E+06
 2605 2961     0     0  con    0  1.0E+00  9.5E-01  1.330E+02  2.325E+06
 2606 2962     0     0  con    0  1.0E+00  1.2E+00  8.287E+01  2.325E+06
 2607 2963     0     0  con    0  1.0E+00  5.8E-01  6.762E+01  2.325E+06
 2608 2964     0     0  con    0  1.0E+00  5.4E-01  9.834E+01  2.325E+06
 2609 2965     0     0  con    0  1.0E+00  3.7E-01  4.624E+01  2.325E+06
 2610 2966     0     0  con    0  1.0E+00  4.5E-01  4.885E+01  2.325E+06
 2611 2967     0     0  con    0  1.0E+00  4.0E-01  4.586E+01  2.325E+06
 2612 2968     0     0  con    0  1.0E+00  3.0E-01  2.621E+01  2.325E+06
 2613 2969     0     0  con    0  1.0E+00  2.1E-01  3.030E+01  2.325E+06
 2614 2970     0     0  con    0  1.0E+00  3.3E-01  2.686E+01  2.325E+06
 2615 2971     0     0  con    0  1.0E+00  2.2E-01  3.148E+01  2.325E+06
 2616 2972     0     0  con    0  1.0E+00  2.0E-01  2.496E+01  2.325E+06
 2617 2973     0     0  con    0  1.0E+00  1.5E-01  2.173E+01  2.325E+06
 2618 2974     0     0  con    0  1.0E+00  1.6E-01  2.307E+01  2.325E+06
 2619 2975     0     0  con    0  1.0E+00  1.7E-01  2.634E+01  2.325E+06
 2620 2976     0     0  con    0  1.0E+00  1.4E-01  3.205E+01  2.325E+06
 2621 2977     0     0  con    0  1.0E+00  1.2E-01  1.761E+01  2.325E+06
 2622 2978     0     0  con    0  1.0E+00  1.3E-01  1.773E+01  2.325E+06
 2623 2979     0     0  con    0  1.0E+00  1.0E-01  1.864E+01  2.325E+06
 2624 2980     0     0  con    0  1.0E+00  1.1E-01  1.792E+01  2.325E+06
 2625 2981     0     0  con    0  1.0E+00  9.4E-02  1.684E+01  2.325E+06
 2626 2982     0     0  con    0  1.0E+00  7.7E-02  1.965E+01  2.325E+06
 2627 2983     0     0  con    0  1.0E+00  8.2E-02  2.184E+01  2.325E+06
 2628 2984     0     0  con    0  1.0E+00  8.5E-02  1.527E+01  2.325E+06
 2629 2985     0     0  con    0  1.0E+00  6.2E-02  1.441E+01  2.325E+06
 2630 2986     0     0  con    0  1.0E+00  1.0E-01  1.517E+01  2.325E+06
 2631 2987     0     0  con    0  1.0E+00  5.6E-02  1.378E+01  2.325E+06
 2632 2988     0     0  con    0  1.0E+00  5.0E-02  1.305E+01  2.325E+06
 2633 2989     0     0  con    0  1.0E+00  4.9E-02  1.395E+01  2.325E+06
 2634 2990     0     0  con    0  1.0E+00  7.3E-02  1.860E+01  2.325E+06
 2635 2991     0     0  con    0  1.0E+00  1.0E-01  1.975E+01  2.325E+06
 2636 2992     0     0  con    0  1.0E+00  5.5E-02  1.893E+01  2.325E+06
 2637 2993     0     0  con    0  1.0E+00  7.4E-02  2.123E+01  2.325E+06
 2638 2994     0     0  con    0  1.0E+00  6.0E-02  1.697E+01  2.325E+06
 2639 2995     0     0  con    0  1.0E+00  1.3E-01  1.780E+01  2.325E+06
 2640 2996     0     0  con    0  1.0E+00  5.1E-02  1.539E+01  2.325E+06
 2641 2997     0     0  con    0  1.0E+00  8.7E-02  1.678E+01  2.325E+06
 2642 2998     0     0  con    0  1.0E+00  6.6E-02  1.655E+01  2.325E+06
 2643 2999     0     0  con    0  1.0E+00  1.1E-01  1.634E+01  2.325E+06
 2644 3000     0     0  con    0  1.0E+00  5.4E-02  1.711E+01  2.325E+06
 2645 3001     0     0  con    0  1.0E+00  8.3E-02  1.321E+01  2.325E+06
 2646 3002     0     0  con    0  1.0E+00  5.0E-02  1.632E+01  2.325E+06
 2647 3003     0     0  con    0  1.0E+00  7.4E-02  2.247E+01  2.325E+06
 2648 3004     0     0  con    0  1.0E+00  6.6E-02  2.510E+01  2.325E+06
 2649 3005     0     0  con    0  1.0E+00  5.0E-02  2.113E+01  2.325E+06
 2650 3006     0     0  con    0  1.0E+00  8.4E-02  2.095E+01  2.325E+06
 2651 3007     0     0  con    0  1.0E+00  6.3E-02  1.827E+01  2.325E+06
 2652 3008     0     0  con    0  1.0E+00  7.8E-02  2.133E+01  2.325E+06
 2653 3009     0     0  con    0  1.0E+00  4.7E-02  1.752E+01  2.325E+06
 2654 3010     0     0  con    0  1.0E+00  7.3E-02  1.998E+01  2.325E+06
 2655 3011     0     0  con    0  1.0E+00  3.7E-02  1.560E+01  2.325E+06
 2656 3012     0     0  con    0  1.0E+00  3.9E-02  1.254E+01  2.325E+06
 2657 3013     0     0  con    0  1.0E+00  3.0E-02  1.406E+01  2.325E+06
 2658 3014     0     0  con    0  1.0E+00  4.3E-02  1.352E+01  2.325E+06
 2659 3015     0     0  con    0  1.0E+00  2.4E-02  1.617E+01  2.325E+06
 2660 3016     0     0  con    0  1.0E+00  2.0E-02  1.081E+01  2.325E+06
 2661 3017     0     0  con    0  1.0E+00  4.6E-02  1.216E+01  2.325E+06
 2662 3018     0     0  con    0  1.0E+00  2.4E-02  1.812E+01  2.325E+06
 2663 3019     0     0  con    0  1.0E+00  3.5E-02  1.237E+01  2.325E+06
 2664 3020     0     0  con    0  1.0E+00  2.6E-02  1.319E+01  2.325E+06
 2665 3021     0     0  con    0  1.0E+00  2.8E-02  1.773E+01  2.325E+06
 2666 3022     0     0  con    0  1.0E+00  2.4E-02  1.531E+01  2.325E+06
 2667 3023     0     0  con    0  1.0E+00  2.3E-02  1.079E+01  2.325E+06
 2668 3024     0     0  con    0  1.0E+00  3.4E-02  1.133E+01  2.325E+06
 2669 3025     0     0  con    0  1.0E+00  1.4E-02  1.001E+01  2.325E+06
